state,action,q_value
"['10', '2']_2_9_3",take_discard_2,0.010000000000000002
"['10', '2']_2_9_3",take_discard_3,0.0
"['10', '2']_2_9_3",draw_deck_2,0.0
"['10', '2']_2_9_3",draw_deck_3,0.0
"['10', '2', '9']_1_10_4",take_discard_3,1.01
"['10', '2', '9']_1_10_4",draw_deck_3,0.0
"['8', 'K']_2_3_3",draw_deck_2,0.010000000000000002
"['8', 'K', 'Q']_1_3_4",draw_deck_1,-0.49000000000000005
"['8', 'K', 'Q']_1_3_4",take_discard_3,-0.49000000000000005
"['8', 'K', 'Q']_1_3_4",draw_deck_3,0.0
['Q']_3_3_2,take_discard_0,0.010000000000000002
['Q']_3_3_2,take_discard_1,0.0
['Q']_3_3_2,take_discard_2,0.0
['Q']_3_3_2,draw_deck_0,0.0
['Q']_3_3_2,draw_deck_1,0.0
['Q']_3_3_2,draw_deck_2,0.0
"['3', 'Q']_2_2_3",take_discard_1,0.010000000000000002
"['3', 'Q']_2_2_3",take_discard_2,0.0
"['3', 'Q']_2_2_3",draw_deck_1,0.0
"['3', 'Q']_2_2_3",draw_deck_2,0.0
"['2', '3', 'Q']_1_10_4",take_discard_2,-0.49000000000000005
"['2', '3', 'Q']_1_10_4",draw_deck_2,0.0
"['4', 'A', 'K']_1_10_4",take_discard_3,1.01
"['4', 'A', 'K']_1_10_4",draw_deck_3,0.0
['K']_3_A_2,take_discard_1,0.010000000000000002
"['A', 'K']_2_4_3",take_discard_2,0.010000000000000002
"['6', '7', 'A']_1_A_4",take_discard_3,1.01
"['6', '7', 'A']_1_A_4",draw_deck_3,0.0
"['7', 'A']_2_J_3",draw_deck_1,0.010000000000000002
"['10', '6']_2_K_3",take_discard_1,0.010000000000000002
"['10', '6']_2_K_3",take_discard_3,0.0
"['10', '6']_2_K_3",draw_deck_1,0.0
"['10', '6']_2_K_3",draw_deck_3,0.0
"['10', '6', 'K']_1_9_4",take_discard_3,-0.49000000000000005
"['10', '6', 'K']_1_9_4",draw_deck_3,0.0
"['10', '7']_2_K_3",take_discard_2,0.010000000000000002
"['10', '7']_2_K_3",take_discard_3,0.0
"['10', '7']_2_K_3",draw_deck_2,0.0
"['10', '7']_2_K_3",draw_deck_3,0.0
"['10', '7', 'K']_1_4_4",take_discard_3,-0.49000000000000005
"['10', '7', 'K']_1_4_4",draw_deck_3,0.0
"['8', 'Q']_2_9_3",take_discard_2,0.010000000000000002
"['8', 'Q']_2_9_3",take_discard_3,0.0
"['8', 'Q']_2_9_3",draw_deck_2,0.0
"['8', 'Q']_2_9_3",draw_deck_3,0.0
"['8', '9', 'Q']_1_7_4",take_discard_3,-0.49000000000000005
"['6', 'Q']_2_K_3",take_discard_2,0.010000000000000002
"['6', 'Q']_2_K_3",take_discard_3,0.0
"['6', 'Q']_2_K_3",draw_deck_2,0.0
"['6', 'Q']_2_K_3",draw_deck_3,0.0
"['6', 'K', 'Q']_1_K_4",take_discard_3,-0.49000000000000005
"['6', 'K', 'Q']_1_K_4",draw_deck_3,0.0
['3']_3_Q_2,take_discard_1,0.010000000000000002
['3']_3_Q_2,take_discard_2,0.0
['3']_3_Q_2,take_discard_3,0.0
['3']_3_Q_2,draw_deck_1,0.0
['3']_3_Q_2,draw_deck_2,0.0
['3']_3_Q_2,draw_deck_3,0.0
"['3', 'Q']_2_J_3",take_discard_2,0.010000000000000002
"['3', 'Q']_2_J_3",take_discard_3,0.0
"['3', 'Q']_2_J_3",draw_deck_2,0.0
"['3', 'Q']_2_J_3",draw_deck_3,0.0
"['3', 'J', 'Q']_1_7_4",take_discard_3,-0.49000000000000005
"['3', 'J', 'Q']_1_7_4",draw_deck_3,0.0
"['4', '6']_2_J_3",take_discard_1,0.010000000000000002
"['4', '6']_2_J_3",take_discard_2,0.0
"['4', '6']_2_J_3",draw_deck_1,0.0
"['4', '6']_2_J_3",draw_deck_2,0.0
"['4', '6', 'J']_1_Q_4",take_discard_2,1.01
"['4', '6', 'J']_1_Q_4",draw_deck_2,0.0
"['5', '5']_2_6_3",take_discard_2,0.010000000000000002
"['5', '5']_2_6_3",take_discard_3,0.0
"['5', '5']_2_6_3",draw_deck_2,0.0
"['5', '5']_2_6_3",draw_deck_3,0.0
"['5', '5', '6']_1_2_4",take_discard_3,1.01
"['5', '5', '6']_1_2_4",draw_deck_3,0.0
"['9', 'K']_2_K_3",take_discard_0,0.010000000000000002
"['9', 'K']_2_K_3",take_discard_3,0.0
"['9', 'K']_2_K_3",draw_deck_0,0.0
"['9', 'K']_2_K_3",draw_deck_3,0.0
"['9', 'K', 'K']_1_10_4",take_discard_3,-0.49000000000000005
"['9', 'K', 'K']_1_10_4",draw_deck_3,0.0
"['5', '8']_2_4_3",take_discard_2,0.010000000000000002
"['5', '8']_2_4_3",take_discard_3,0.0
"['5', '8']_2_4_3",draw_deck_2,0.0
"['5', '8']_2_4_3",draw_deck_3,0.0
"['4', '5', '8']_1_4_4",take_discard_3,1.01
"['4', '5', '8']_1_4_4",draw_deck_3,0.0
